SEQ,접수일,접수시각,장기서비스여부,최초서비스일,전체회차,현재회차,서비스일자,서비스시작시간,서비스종료시간,기존고객여부,결재형태,서비스주소,주거형태,평수,고객가입일,반려동물,부재중여부,우선청소,쿠폰사용여부,매니저생년월일,매니저성별,매니저사용휴대폰,매니저이동방법,근무가능지역,CS교육이수여부,청소교육이수여부,부재중서비스가능여부,추천인여부
T36210,2020-07-27,,1,2020-08-04,4,2,2020-08-11,9:00:00,13:00:00,1,신용카드,강원 원주시,일반주택,30평대,2020-06-23,없음,1,거실,0,1966,0,안드로이드,대중교통,기타,1,1,1,0
T33163,2021-03-16,,1,2021-03-29,4,1,2021-03-29,14:00:00,18:00:00,1,신용카드,강원 원주시,일반주택,40평대이상,2021-03-29,없음,0,주방,0,1965,0,안드로이드,대중교통,원주/춘천,1,1,1,0
T37041,2021-02-05,,1,2021-02-19,4,2,2021-02-26,9:00:00,14:00:00,1,신용카드,강원 원주시,일반주택,30평대,2020-11-20,없음,0,방,0,1964,0,안드로이드,대중교통,원주/춘천,0,0,1,0
T53467,2019-08-26,,1,2019-09-18,4,1,2019-09-18,9:00:00,13:00:00,1,무통장입금,강원 원주시,일반주택,,2019-06-24,없음,,,0,1961,0,안드로이드,대중교통,원주/춘천,0,0,1,1
T53419,2020-10-12,,1,2020-11-02,4,3,2020-11-09,14:00:00,18:00:00,1,신용카드,강원 원주시,일반주택,30평대,2020-10-19,없음,0,방,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T51728,2021-01-08,16:23:26,1,2021-01-19,4,2,2021-01-26,9:00:00,13:00:00,1,신용카드,강원 원주시,일반주택,30평대,2020-06-23,없음,1,거실,0,1966,0,기타,대중교통,광주,0,0,1,0
T35158,2019-08-02,,0,2019-08-06,1,1,2019-08-06,9:00:00,13:00:00,1,신용카드,강원 원주시,일반주택,,2019-07-05,없음,,,0,1968,0,안드로이드,자차,원주/춘천,1,1,1,0
T34408,2020-12-24,,1,2021-01-08,4,1,2021-01-08,9:00:00,14:00:00,1,신용카드,강원 원주시,일반주택,30평대,2019-08-23,없음,0,방,0,1966,0,안드로이드,대중교통,기타,1,1,1,0
T39375,2021-09-14,14:35:45,1,2021-10-29,4,2,2021-11-12,9:00:00,13:00:00,1,신용카드,강원 원주시,일반주택,30평대,,없음,1,화장실,1,1961,0,안드로이드,대중교통,원주/춘천,0,0,1,0
T53169,2021-05-24,8:19:26,1,2021-05-31,10,4,2021-06-11,14:00:00,18:00:00,1,무통장입금,충남 천안시,일반주택,40평대이상,2020-10-14,없음,0,,0,1980,0,안드로이드,대중교통,수도권,0,0,0,0
T57395,2020-12-11,,1,2020-12-26,5,1,2020-12-26,8:00:00,13:00:00,1,가상계좌,충남 천안시,일반주택,40평대이상,2020-08-15,없음,0,,0,1966,0,기타,대중교통,광주,0,0,1,0
T50292,2020-12-21,,1,2020-12-23,8,1,2020-12-23,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,40평대이상,2019-10-25,없음,0,화장실,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T38338,2019-09-26,,1,2019-10-10,4,3,2019-10-24,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,,2019-08-22,없음,,,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T45215,2019-09-24,,1,2019-10-01,4,2,2019-10-08,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-05-21,없음,,,0,1980,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55938,2020-11-25,,0,2020-12-09,1,1,2020-12-09,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-10-31,없음,0,화장실,0,1958,0,안드로이드,대중교통,천안/아산,0,0,1,0
T31937,2019-06-10,,1,2019-06-17,4,2,2019-06-24,10:00:00,14:00:00,1,무통장입금,충남 천안시,일반주택,,2019-04-22,,,,0,1964,0,안드로이드,대중교통,천안/아산,0,0,1,0
T46461,2021-06-23,12:54:14,1,2021-06-28,5,1,2021-06-28,9:00:00,13:00:00,0,신용카드,충남 천안시,일반주택,40평대이상,2021-06-28,없음,0,주방,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T32772,2019-07-02,,1,2019-07-12,4,2,2019-07-20,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,,2019-06-29,,,,0,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T51459,2021-06-01,,1,2021-06-04,8,2,2021-06-08,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-06-23,없음,0,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T31258,2021-02-25,,1,2021-03-01,5,2,2021-03-08,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,40평대이상,2020-12-08,없음,0,,0,1958,0,안드로이드,자차,기타,0,1,1,0
T30109,2019-10-28,,1,2019-10-31,4,1,2019-10-31,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-04-11,없음,,,1,1969,0,안드로이드,대중교통,천안/아산,0,0,0,0
T45025,2019-08-22,,1,2019-08-29,4,2,2019-09-05,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,,2019-08-01,없음,,,0,1964,0,안드로이드,자차,광주,1,1,1,0
T43442,2021-07-16,,1,2021-07-23,4,1,2021-07-23,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,40평대이상,2021-05-28,없음,0,거실,0,1974,0,안드로이드,자차,천안/아산,1,1,1,0
T31639,2020-07-25,,1,2020-07-28,4,1,2020-07-28,9:00:00,13:00:00,0,신용카드,충남 천안시,일반주택,30평대,2020-07-28,없음,1,방,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T35828,2019-09-02,,1,2019-09-16,4,4,2019-10-25,14:00:00,18:00:00,1,신용카드,충남 아산시,일반주택,,2019-05-10,없음,,,0,1967,0,,대중교통,천안/아산,,,1,0
T47873,2020-07-02,,1,2020-07-09,8,6,2020-08-13,9:00:00,13:00:00,1,무통장입금,충남 아산시,일반주택,40평대이상,2019-06-20,없음,0,방,1,1962,0,안드로이드,대중교통,기타,0,0,1,0
T40599,2021-10-15,,1,2021-10-22,2,1,2021-10-22,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,30평대,,없음,0,거실,0,1984,0,안드로이드,대중교통,천안/아산,0,0,1,0
T34782,2020-08-21,,1,2020-08-28,10,9,2020-10-12,9:00:00,13:00:00,1,무통장입금,충남 아산시,일반주택,30평대,2020-02-10,없음,0,방,0,1981,0,기타,대중교통,천안/아산,0,0,1,0
T53099,2021-06-30,,1,2021-07-01,9,4,2021-07-12,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-02-13,없음,0,방,0,1980,0,안드로이드,대중교통,천안/아산,0,0,1,0
T35882,2020-09-09,,1,2020-09-16,4,2,2020-09-23,9:00:00,13:00:00,1,가상계좌,충남 천안시,일반주택,40평대이상,2020-07-15,없음,0,방,0,1984,0,안드로이드,대중교통,천안/아산,0,0,1,0
T37557,2019-10-01,,1,2019-10-08,4,1,2019-10-08,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,,2019-05-23,없음,,,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55410,2021-06-04,,1,2021-06-10,4,1,2021-06-10,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2019-04-11,없음,0,방,0,1970,0,안드로이드,대중교통,서울,0,0,1,0
T37143,2019-06-04,,1,2019-06-12,4,1,2019-06-12,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-05-23,,,,0,1963,0,안드로이드,대중교통,천안/아산,0,0,0,0
T38701,2019-08-19,,0,2019-08-23,1,1,2019-08-23,9:00:00,13:00:00,0,신용카드,충남 천안시,일반주택,,2019-08-23,없음,,,0,1964,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55809,2019-09-18,,1,2019-09-25,4,2,2019-10-02,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,,2019-07-31,없음,,,0,1967,0,안드로이드,자차,천안/아산,1,1,1,0
T55554,2021-04-19,,1,2021-05-03,4,3,2021-05-31,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-02-17,없음,0,,0,1970,0,안드로이드,대중교통,서울,0,0,1,0
T30297,2020-05-07,,1,2020-05-13,7,5,2020-06-10,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,40평대이상,2019-06-12,없음,0,방,0,1966,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55184,2021-10-26,15:31:38,0,2021-10-29,1,1,2021-10-29,14:00:00,18:00:00,0,신용카드,충남 천안시,일반주택,30평대,,개,0,,0,1976,0,안드로이드,대중교통,천안/아산,1,1,1,0
T42298,2020-08-31,,1,2020-09-14,4,1,2020-09-14,14:00:00,18:00:00,1,신용카드,충남 천안시,오피스텔/원룸,40평대이상,2020-09-14,없음,0,,0,1985,0,,자차,천안/아산,,,1,0
T55758,2019-08-19,,1,2019-09-04,9,9,2019-10-30,16:00:00,19:00:00,1,신용카드,충남 천안시,오피스텔/원룸,,2019-06-12,없음,,,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T40228,2019-05-23,,1,2019-06-06,4,3,2019-06-20,9:00:00,13:00:00,1,무통장입금,충남 아산시,오피스텔/원룸,,2019-04-18,,,,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T31954,2019-08-19,,1,2019-09-04,9,8,2019-10-23,16:00:00,19:00:00,1,신용카드,충남 천안시,오피스텔/원룸,,2019-06-12,없음,,,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T31951,2020-12-09,,1,2020-12-16,4,1,2020-12-16,9:00:00,13:00:00,1,신용카드,충남 아산시,오피스텔/원룸,40평대이상,2020-08-05,없음,0,화장실,0,1965,0,,대중교통,원주/춘천,,,1,0
T31420,2021-10-12,13:32:20,0,2021-10-14,1,1,2021-10-14,11:00:00,13:00:00,0,신용카드,충남 천안시,오피스텔/원룸,10평대,,없음,1,베란다,0,1976,0,안드로이드,대중교통,천안/아산,1,1,1,0
T48164,2020-07-01,,1,2020-07-07,4,1,2020-07-07,9:00:00,13:00:00,1,가상계좌,서울 용산구,일반주택,20평대,2020-06-24,없음,1,방,0,1985,0,,자차,천안/아산,,,1,0
T34462,2019-10-12,,0,2019-10-15,1,1,2019-10-15,14:00:00,18:00:00,0,신용카드,서울 강남구,일반주택,,2019-10-15,기타,,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T53013,2021-07-07,,1,2021-07-15,4,3,2021-07-29,9:00:00,13:00:00,1,무통장입금,서울 은평구,일반주택,30평대,2020-09-09,없음,0,방,0,1976,0,안드로이드,대중교통,천안/아산,1,1,1,0
T35558,2021-01-14,20:47:16,1,2021-01-20,4,1,2021-01-20,9:00:00,13:00:00,1,신용카드,서울 관악구,일반주택,30평대,2020-11-23,고양이,0,화장실,0,1979,0,안드로이드,대중교통,서울,1,1,1,0
T53750,2021-04-29,,1,2021-05-06,10,1,2021-05-06,14:00:00,18:00:00,1,무통장입금,서울 강동구,일반주택,10평대,2021-04-20,없음,1,방,0,1961,0,안드로이드,대중교통,수도권,1,1,1,0
T32606,2020-09-07,,1,2020-09-11,4,2,2020-09-18,9:00:00,13:00:00,0,무통장입금,서울 강서구,일반주택,30평대,2020-09-11,없음,0,방,1,1957,0,기타,자차,부산,0,0,1,0
T31342,2020-07-28,,1,2020-08-04,8,3,2020-08-11,8:00:00,12:00:00,1,무통장입금,서울 강남구,일반주택,40평대이상,2020-05-15,없음,0,,0,1976,0,,자차,천안/아산,,,1,0
T38397,2021-10-08,14:51:29,0,2021-10-15,1,1,2021-10-15,14:00:00,18:00:00,1,신용카드,서울 성북구,일반주택,10평대,,없음,1,방,0,1959,0,안드로이드,대중교통,서울,1,1,1,0
T52959,2021-07-02,23:51:14,1,2021-07-14,10,6,2021-08-02,14:00:00,18:00:00,1,신용카드,서울 성동구,일반주택,30평대,2021-06-18,없음,0,화장실,0,1967,0,안드로이드,대중교통,서울,1,1,1,0
T30431,2019-12-26,,1,2020-01-02,4,1,2020-01-02,14:00:00,18:00:00,1,신용카드,서울 서초구,일반주택,,2020-01-02,,,,0,1955,0,안드로이드,대중교통,수도권,1,1,1,0
T44620,2020-12-10,,1,2020-12-16,4,1,2020-12-16,9:00:00,14:00:00,1,무통장입금,서울 강남구,일반주택,40평대이상,2020-12-15,없음,0,거실,0,1994,0,ios,대중교통,기타,1,1,1,0
T34283,2021-03-16,,1,2021-03-23,4,3,2021-04-06,9:00:00,13:00:00,1,무통장입금,서울 용산구,일반주택,20평대,2020-06-24,개,1,방,0,1968,0,,대중교통,천안/아산,,,0,0
T50784,2021-07-20,16:54:26,1,2021-07-23,4,2,2021-07-31,9:00:00,13:00:00,0,신용카드,서울 노원구,일반주택,30평대,2021-07-23,없음,1,,0,1976,0,,자차,천안/아산,,,1,0
T38109,2021-07-02,23:51:14,1,2021-07-14,10,2,2021-07-16,14:00:00,18:00:00,1,신용카드,서울 성동구,일반주택,30평대,2021-06-18,없음,0,화장실,0,1970,0,안드로이드,자차,천안/아산,0,0,1,0
T37927,2021-04-30,10:01:12,1,2021-05-06,5,1,2021-05-06,9:00:00,13:00:00,1,신용카드,서울 성북구,일반주택,30평대,2021-02-18,개,0,화장실,0,1959,0,,,서울,,,1,0
T52653,2021-07-27,6:44:29,1,2021-08-03,8,2,2021-08-06,9:00:00,13:00:00,1,신용카드,서울 강북구,일반주택,20평대,2021-07-09,개,1,거실,0,1961,0,,,서울,,,1,0
T36976,2021-03-08,10:51:09,1,2021-03-12,4,2,2021-03-19,9:00:00,13:00:00,0,무통장입금,서울 도봉구,일반주택,30평대,2021-03-12,개,1,화장실,0,1964,0,안드로이드,대중교통,천안/아산,0,0,1,0
T32460,2021-07-02,23:51:14,1,2021-07-14,10,4,2021-07-26,14:00:00,18:00:00,1,신용카드,서울 성동구,일반주택,30평대,2021-06-18,없음,0,화장실,0,1964,0,안드로이드,대중교통,서울,0,0,1,0
T44157,2020-02-11,,1,2020-02-14,4,1,2020-02-14,14:00:00,18:00:00,0,가상계좌,서울 금천구,일반주택,,2020-02-14,없음,,,0,1976,0,,자차,천안/아산,,,1,0
T52765,2020-11-25,,1,2020-12-02,4,3,2020-12-16,9:00:00,13:00:00,1,무통장입금,서울 은평구,일반주택,30평대,2020-09-09,없음,0,방,0,1969,0,안드로이드,대중교통,천안/아산,0,0,0,0
T46935,2020-01-17,,1,2020-01-30,4,1,2020-01-30,9:00:00,13:00:00,1,무통장입금,서울 중구,일반주택,,2019-12-06,,,,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T40719,2021-08-11,,1,2021-08-12,4,2,2021-08-17,11:00:00,17:00:00,1,신용카드,서울 강남구,일반주택,40평대이상,2021-07-30,개,0,주방,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T42416,2021-09-29,9:54:52,0,2021-10-05,1,1,2021-10-05,9:00:00,13:00:00,1,신용카드,서울 마포구,일반주택,30평대,,없음,0,화장실,0,1956,0,안드로이드,대중교통,서울,0,0,1,0
T55587,2019-07-24,,1,2019-07-31,10,1,2019-07-31,9:00:00,13:00:00,1,무통장입금,충남 아산시,일반주택,,2019-06-12,없음,,,0,1979,0,안드로이드,대중교통,수도권,0,0,1,0
T46920,2021-06-24,14:12:48,1,2021-07-02,9,3,2021-07-16,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,20평대,2021-04-02,없음,1,거실,0,1981,0,기타,대중교통,천안/아산,0,0,1,0
T46734,2020-01-21,,1,2020-01-28,4,1,2020-01-28,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-09-20,없음,,,1,1984,0,안드로이드,대중교통,천안/아산,0,0,1,0
T56070,2019-06-05,,1,2019-06-12,4,1,2019-06-12,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,,2019-05-15,,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T31089,2020-01-21,,1,2020-01-28,4,2,2020-02-04,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-09-20,없음,,,1,1964,0,안드로이드,대중교통,원주/춘천,0,0,1,0
T53009,2019-10-04,,1,2019-10-07,6,4,2019-10-10,6:00:00,10:00:00,1,무통장입금,충남 천안시,일반주택,,2019-09-30,없음,,,0,1961,0,,대중교통,부산,,,1,0
T57377,2020-06-10,,1,2020-06-12,4,3,2020-07-10,9:00:00,13:00:00,0,신용카드,충남 천안시,일반주택,30평대,2020-06-12,없음,0,거실,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T33103,2019-12-27,,1,2020-01-03,4,1,2020-01-03,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,,2019-08-30,,,,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T46415,2019-12-31,,0,2020-01-02,1,1,2020-01-02,9:00:00,13:00:00,1,무통장입금,충남 아산시,일반주택,,2019-08-13,,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,0,0
T55070,2020-11-26,,1,2020-11-30,8,5,2020-12-14,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-03-25,개,0,주방,0,1980,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55300,2019-08-20,,0,2019-08-22,1,1,2019-08-22,9:00:00,13:00:00,0,무통장입금,충남 천안시,일반주택,,2019-08-22,없음,,,0,1964,0,안드로이드,대중교통,천안/아산,0,0,1,0
T57640,2019-12-23,,1,2019-12-26,4,1,2019-12-26,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-04-11,없음,,,1,1971,0,안드로이드,대중교통,천안/아산,1,1,1,0
T55173,2020-02-14,,1,2020-04-13,7,2,2020-04-20,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,,2019-08-22,없음,,,1,1980,0,안드로이드,대중교통,천안/아산,0,0,1,0
T31691,2020-02-13,,1,2020-02-20,8,2,2020-02-27,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-04-30,없음,,,1,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55232,2020-12-11,,1,2020-12-18,4,1,2020-12-18,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-10-19,없음,0,화장실,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T50475,2019-08-29,,1,2019-08-30,4,2,2019-09-06,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,,2019-08-23,없음,,,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T33963,2021-09-02,,1,2021-09-03,4,4,2021-09-24,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2021-07-30,없음,0,주방,0,1968,0,,대중교통,천안/아산,,,0,0
T43722,2020-09-08,,1,2020-09-22,4,3,2020-10-20,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,20평대,2020-06-02,고양이,0,거실,0,1976,0,,자차,천안/아산,,,1,0
T50061,2020-02-13,,1,2020-02-20,8,2,2020-02-27,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-04-30,없음,,,1,1961,0,안드로이드,대중교통,수도권,1,1,1,0
T32418,2021-09-15,0:38:53,1,2021-09-24,4,1,2021-09-24,14:00:00,18:00:00,1,신용카드,충남 아산시,일반주택,20평대,2021-09-24,없음,0,화장실,1,1964,0,안드로이드,대중교통,천안/아산,0,0,1,0
T34510,2021-07-27,6:44:29,1,2021-08-03,8,4,2021-08-13,9:00:00,13:00:00,1,신용카드,서울 강북구,일반주택,20평대,2021-07-09,개,1,거실,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T57596,2020-01-17,,1,2020-01-30,4,1,2020-01-30,9:00:00,13:00:00,1,무통장입금,서울 중구,일반주택,,2019-12-06,,,,0,1961,0,안드로이드,대중교통,수도권,1,1,1,0
T45511,2021-04-29,,1,2021-05-06,10,2,2021-05-11,14:00:00,18:00:00,1,무통장입금,서울 강동구,일반주택,10평대,2021-04-20,없음,1,방,0,1962,0,안드로이드,대중교통,서울,1,1,1,0
T47120,2020-11-12,,1,2020-11-21,4,1,2020-11-21,10:00:00,14:00:00,1,신용카드,서울 동작구,일반주택,20평대,2019-05-03,없음,0,방,0,1965,0,안드로이드,대중교통,원주/춘천,1,1,1,0
T34748,2020-07-29,,1,2020-08-05,4,1,2020-08-05,9:00:00,13:00:00,1,신용카드,서울 강동구,일반주택,30평대,2020-07-01,없음,0,방,1,1966,0,안드로이드,대중교통,기타,1,1,1,0
T49461,2021-06-30,17:55:45,1,2021-07-06,8,2,2021-07-09,9:00:00,13:00:00,0,신용카드,서울 강북구,일반주택,20평대,2021-07-09,개,1,거실,0,1955,0,안드로이드,대중교통,기타,0,0,1,0
T35041,2019-04-22,,1,2019-04-29,4,4,2019-05-23,9:00:00,11:00:00,1,신용카드,충남 아산시,오피스텔/원룸,,2019-04-18,,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T34658,2021-08-29,19:15:55,1,2021-09-06,4,3,2021-09-27,14:00:00,18:00:00,1,신용카드,충남 천안시,오피스텔/원룸,40평대이상,2020-10-19,없음,1,,0,1971,0,안드로이드,대중교통,천안/아산,1,1,1,0
T49144,2019-06-21,,1,2019-06-28,4,1,2019-06-28,14:00:00,17:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-04-27,,,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T43203,2019-07-03,,1,2019-07-11,4,4,2019-08-01,16:00:00,19:00:00,1,신용카드,충남 천안시,오피스텔/원룸,,2019-06-12,,,,0,1957,0,기타,자차,부산,0,0,1,0
T41269,2020-08-26,,1,2020-09-02,4,2,2020-09-11,13:00:00,18:00:00,1,신용카드,충남 천안시,오피스텔/원룸,30평대,2020-09-02,없음,0,주방,0,1980,0,안드로이드,대중교통,천안/아산,0,0,1,0
T53940,2021-03-11,,1,2021-03-18,4,1,2021-03-18,9:00:00,13:00:00,1,신용카드,충남 천안시,오피스텔/원룸,40평대이상,2021-02-18,고양이,1,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T49058,2021-08-20,,1,2021-08-27,4,2,2021-09-03,9:00:00,13:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,20평대,2019-07-31,없음,1,주방,0,1964,0,기타,자차,천안/아산,0,0,0,0
T54416,2020-08-06,,1,2020-08-21,4,3,2020-09-04,14:00:00,18:00:00,1,신용카드,충남 천안시,오피스텔/원룸,40평대이상,2020-05-26,고양이,1,,0,1968,0,,대중교통,천안/아산,,,0,0
T49093,2021-10-04,15:49:27,0,2021-10-07,1,1,2021-10-07,14:00:00,17:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,10평대,,개,1,방,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T39822,2021-07-30,,1,2021-08-06,8,1,2021-08-06,9:00:00,11:00:00,1,신용카드,서울 용산구,오피스텔/원룸,10평대,2021-06-25,없음,1,주방,0,1976,0,,자차,천안/아산,,,1,0
T38725,2020-09-22,,1,2020-10-06,4,3,2020-10-20,15:00:00,18:00:00,1,무통장입금,서울 마포구,오피스텔/원룸,40평대이상,2020-06-23,없음,0,,0,1967,0,안드로이드,대중교통,서울,1,1,1,0
T33732,2020-04-08,,1,2020-04-17,4,2,2020-04-22,11:00:00,14:00:00,1,무통장입금,서울 영등포구,오피스텔/원룸,,2020-04-17,없음,,,0,1967,0,안드로이드,대중교통,서울,1,1,1,0
